date,region,confirmed,death,released
20210122,Jeonnam,699,6,569
20210122,Gyeongbuk,2833,64,2555
20210122,Gyeongnam,1854,7,1561
20210122,Jeju,513,0,484
20210122,Quarantine,2630,3,1894
20210123,Seoul,23216,294,18294
20210123,Busan,2529,87,2005
20210123,Daegu,8223,206,7853
20210123,Incheon,3640,45,3125
20210123,Gwangju,1478,15,1281
20210123,Daejeon,960,12,905
20210123,Ulsan,910,36,789
20210123,Sejong,174,1,157
20210123,Gyeonggi,18888,407,15234
20210123,Gangwon,1596,29,1343
20210123,Chungbuk,1493,51,1198
20210123,Chungnam,1960,32,1760
20210123,Jeonbuk,1009,42,875
20210123,Jeonnam,709,6,573
20210123,Gyeongbuk,2851,64,2576
20210123,Gyeongnam,1886,7,1614
20210123,Jeju,516,0,485
20210123,Quarantine,2642,3,1977
20210124,Seoul,23349,297,18454
20210124,Busan,2549,88,2031
20210124,Daegu,8235,206,7868
20210124,Incheon,3665,46,3146
20210124,Gwangju,1495,16,1293
20210124,Daejeon,960,13,911
20210124,Ulsan,912,36,800
20210124,Sejong,185,1,157
20210124,Gyeonggi,18987,410,15386
20210124,Gangwon,1607,30,1352
20210124,Chungbuk,1505,52,1203
20210124,Chungnam,1969,32,1767
20210124,Jeonbuk,1013,42,881
20210124,Jeonnam,710,6,573
20210124,Gyeongbuk,2859,64,2600
20210124,Gyeongnam,1903,7,1642
20210124,Jeju,518,0,488
20210124,Quarantine,2651,3,1978
20210125,Seoul,23450,301,18626
20210125,Busan,2569,88,2057
20210125,Daegu,8250,207,7880
20210125,Incheon,3679,46,3154
20210125,Gwangju,1511,16,1305
20210125,Daejeon,1085,13,913
20210125,Ulsan,914,36,804
20210125,Sejong,187,1,159
20210125,Gyeonggi,19064,414,15515
20210125,Gangwon,1611,30,1369
20210125,Chungbuk,1513,53,1218
20210125,Chungnam,1982,33,1772
20210125,Jeonbuk,1013,42,884
20210125,Jeonnam,713,6,575
20210125,Gyeongbuk,2874,64,2610
20210125,Gyeongnam,1914,7,1649
20210125,Jeju,518,0,488
20210125,Quarantine,2662,3,1978
20210126,Seoul,23554,304,19028
20210126,Busan,2596,89,2094
20210126,Daegu,8263,207,7905
20210126,Incheon,3697,47,3178
20210126,Gwangju,1523,16,1320
20210126,Daejeon,1089,13,920
20210126,Ulsan,914,36,823
20210126,Sejong,189,1,162
20210126,Gyeonggi,19141,417,16704
20210126,Gangwon,1654,30,1379
20210126,Chungbuk,1520,53,1240
20210126,Chungnam,1988,33,1781
20210126,Jeonbuk,1014,42,901
20210126,Jeonnam,722,6,579
20210126,Gyeongbuk,2882,65,2629
20210126,Gyeongnam,1926,9,1680
20210126,Jeju,518,0,492
20210126,Quarantine,2668,3,1978
20210127,Seoul,23683,307,19158
20210127,Busan,2628,89,2161
20210127,Daegu,8269,207,7917
20210127,Incheon,3717,47,3328
20210127,Gwangju,1635,17,1333
20210127,Daejeon,1090,13,925
20210127,Ulsan,920,36,841
20210127,Sejong,193,1,163
20210127,Gyeonggi,19291,418,16871
20210127,Gangwon,1672,30,1390
20210127,Chungbuk,1528,53,1286
20210127,Chungnam,1992,33,1786
20210127,Jeonbuk,1027,44,905
20210127,Jeonnam,734,6,594
20210127,Gyeongbuk,2893,65,2649
20210127,Gyeongnam,1947,9,1699
20210127,Jeju,518,0,493
20210127,Quarantine,2680,3,1979
20210128,Seoul,23788,311,19329
20210128,Busan,2682,91,2195
20210128,Daegu,8280,207,7936
20210128,Incheon,3758,48,3364
20210128,Gwangju,1679,17,1345
20210128,Daejeon,1094,13,928
20210128,Ulsan,926,36,848
20210128,Sejong,194,1,164
20210128,Gyeonggi,19409,418,17035
20210128,Gangwon,1678,30,1399
20210128,Chungbuk,1553,53,1301
20210128,Chungnam,1996,33,1793
20210128,Jeonbuk,1028,44,910
20210128,Jeonnam,742,6,603
20210128,Gyeongbuk,2936,66,2669
20210128,Gyeongnam,1966,9,1723
20210128,Jeju,518,0,495
20210128,Quarantine,2687,3,1979
20210129,Seoul,23900,317,19486
20210129,Busan,2716,92,2219
20210129,Daegu,8290,207,7951
20210129,Incheon,3777,48,3391
20210129,Gwangju,1733,17,1354
20210129,Daejeon,1095,13,931
20210129,Ulsan,928,36,858
20210129,Sejong,194,1,166
20210129,Gyeonggi,19544,422,17175
20210129,Gangwon,1686,30,1426
20210129,Chungbuk,1562,54,1316
20210129,Chungnam,2002,33,1811
20210129,Jeonbuk,1034,44,920
20210129,Jeonnam,747,7,607
20210129,Gyeongbuk,2979,66,2682
20210129,Gyeongnam,1981,9,1736
20210129,Jeju,519,0,495
20210129,Quarantine,2696,3,1979
20210130,Seoul,24052,323,19594
20210130,Busan,2736,93,2256
20210130,Daegu,8298,207,7961
20210130,Incheon,3792,48,3412
20210130,Gwangju,1766,17,1369
20210130,Daejeon,1097,13,934
20210130,Ulsan,930,36,861
20210130,Sejong,194,1,168
20210130,Gyeonggi,19690,425,17304
20210130,Gangwon,1689,32,1445
20210130,Chungbuk,1573,55,1328
20210130,Chungnam,2011,33,1825
20210130,Jeonbuk,1037,45,923
20210130,Jeonnam,748,7,616
20210130,Gyeongbuk,3001,67,2694
20210130,Gyeongnam,1993,9,1754
20210130,Jeju,521,0,500
20210130,Quarantine,2711,3,2177
20210131,Seoul,24151,324,20088
20210131,Busan,2756,93,2282
20210131,Daegu,8308,207,7967
20210131,Incheon,3813,50,3428
20210131,Gwangju,1783,18,1375
20210131,Daejeon,1097,13,935
20210131,Ulsan,936,36,861
20210131,Sejong,196,1,172
20210131,Gyeonggi,19803,425,17415
20210131,Gangwon,1695,32,1458
20210131,Chungbuk,1574,55,1333
20210131,Chungnam,2016,33,1834
20210131,Jeonbuk,1039,46,923
20210131,Jeonnam,749,7,624
20210131,Gyeongbuk,3017,68,2713
20210131,Gyeongnam,2011,9,1767
20210131,Jeju,522,0,504
20210131,Quarantine,2726,3,2199
20210201,Seoul,24258,325,20330
20210201,Busan,2771,94,2297
20210201,Daegu,8317,208,7975
20210201,Incheon,3824,50,3434
20210201,Gwangju,1815,18,1382
20210201,Daejeon,1098,13,938
20210201,Ulsan,937,36,867
20210201,Sejong,196,1,172
20210201,Gyeonggi,19895,426,17500
20210201,Gangwon,1703,32,1469
20210201,Chungbuk,1580,55,1338
20210201,Chungnam,2020,33,1839
20210201,Jeonbuk,1042,47,923
20210201,Jeonnam,750,7,630
20210201,Gyeongbuk,3022,68,2713
20210201,Gyeongnam,2015,9,1777
20210201,Jeju,522,0,504
20210201,Quarantine,2732,3,2221
20210202,Seoul,24386,326,20485
20210202,Busan,2783,94,2307
20210202,Daegu,8329,209,7992
20210202,Incheon,3832,50,3453
20210202,Gwangju,1839,18,1389
20210202,Daejeon,1098,13,939
20210202,Ulsan,938,36,870
20210202,Sejong,196,1,179
20210202,Gyeonggi,19977,429,17631
20210202,Gangwon,1710,33,1477
20210202,Chungbuk,1598,55,1365
20210202,Chungnam,2025,33,1848
20210202,Jeonbuk,1044,50,930
20210202,Jeonnam,753,7,640
20210202,Gyeongbuk,3032,68,2734
20210202,Gyeongnam,2026,10,1807
20210202,Jeju,523,0,508
20210202,Quarantine,2744,3,2221
20210203,Seoul,24574,327,20693
20210203,Busan,2802,95,2326
20210203,Daegu,8338,209,8011
20210203,Incheon,3853,50,3489
20210203,Gwangju,1845,18,1411
20210203,Daejeon,1105,14,949
20210203,Ulsan,938,36,871
20210203,Sejong,197,1,181
20210203,Gyeonggi,20088,432,17747
20210203,Gangwon,1716,33,1488
20210203,Chungbuk,1607,55,1376
20210203,Chungnam,2061,33,1861
20210203,Jeonbuk,1054,50,931
20210203,Jeonnam,759,7,660
20210203,Gyeongbuk,3044,68,2741
20210203,Gyeongnam,2034,10,1829
20210203,Jeju,524,0,514
20210203,Quarantine,2761,3,2221
20210204,Seoul,24746,329,20771
20210204,Busan,2828,95,2372
20210204,Daegu,8346,210,8031
20210204,Incheon,3897,51,3505
20210204,Gwangju,1857,18,1431
20210204,Daejeon,1107,14,966
20210204,Ulsan,940,37,874
20210204,Sejong,197,1,185
20210204,Gyeonggi,20222,434,17859
20210204,Gangwon,1724,33,1503
20210204,Chungbuk,1611,55,1399
20210204,Chungnam,2074,33,1871
20210204,Jeonbuk,1055,50,938
20210204,Jeonnam,761,7,664
20210204,Gyeongbuk,3050,68,2753
20210204,Gyeongnam,2042,10,1844
20210204,Jeju,527,0,516
20210204,Quarantine,2767,3,2222
20210205,Seoul,24872,332,20911
20210205,Busan,2861,96,2391
20210205,Daegu,8360,210,8036
20210205,Incheon,3923,51,3528
20210205,Gwangju,1871,18,1460
20210205,Daejeon,1107,14,1023
20210205,Ulsan,940,37,875
20210205,Sejong,197,1,187
20210205,Gyeonggi,20336,439,17948
20210205,Gangwon,1729,33,1509
20210205,Chungbuk,1614,55,1410
20210205,Chungnam,2087,33,1876
20210205,Jeonbuk,1055,50,946
20210205,Jeonnam,761,7,671
20210205,Gyeongbuk,3057,70,2754
20210205,Gyeongnam,2048,10,1854
20210205,Jeju,529,0,516
20210205,Quarantine,2774,3,2222
20210206,Seoul,25015,333,21009
20210206,Busan,2875,96,2414
20210206,Daegu,8378,210,8046
20210206,Incheon,3948,51,3556
20210206,Gwangju,1883,19,1478
20210206,Daejeon,1115,14,1034
20210206,Ulsan,942,37,885
20210206,Sejong,197,1,188
20210206,Gyeonggi,20447,440,18043
20210206,Gangwon,1730,33,1528
20210206,Chungbuk,1616,57,1423
20210206,Chungnam,2100,33,1895
20210206,Jeonbuk,1059,50,949
20210206,Jeonnam,762,7,679
20210206,Gyeongbuk,3064,70,2766
20210206,Gyeongnam,2060,10,1871
20210206,Jeju,535,0,518
20210206,Quarantine,2785,3,2223
20210207,Seoul,25159,338,21092
20210207,Busan,2884,96,2450
20210207,Daegu,8390,210,8056
20210207,Incheon,3965,51,3580
20210207,Gwangju,1893,19,1500
20210207,Daejeon,1121,14,1045
20210207,Ulsan,943,37,890
20210207,Sejong,198,1,190
20210207,Gyeonggi,20559,442,18136
20210207,Gangwon,1736,33,1542
20210207,Chungbuk,1617,57,1425
20210207,Chungnam,2114,33,1905
20210207,Jeonbuk,1059,50,949
20210207,Jeonnam,766,7,684
20210207,Gyeongbuk,3065,70,2787
20210207,Gyeongnam,2064,10,1893
20210207,Jeju,537,0,518
20210207,Quarantine,2812,3,2223
20210208,Seoul,25271,339,21185
20210208,Busan,2893,96,2476
20210208,Daegu,8411,211,8058
20210208,Incheon,3983,51,3595
20210208,Gwangju,1900,19,1586
20210208,Daejeon,1125,14,1046
20210208,Ulsan,944,37,891
20210208,Sejong,199,1,190
20210208,Gyeonggi,20642,442,18233
20210208,Gangwon,1740,33,1550
20210208,Chungbuk,1617,57,1426
20210208,Chungnam,2124,33,1907
20210208,Jeonbuk,1059,51,949
20210208,Jeonnam,766,7,687
20210208,Gyeongbuk,3071,70,2793
20210208,Gyeongnam,2068,10,1903
20210208,Jeju,537,0,519
20210208,Quarantine,2820,3,2224
20210209,Seoul,25361,341,21318
20210209,Busan,2902,96,2493
20210209,Daegu,8420,211,8069
20210209,Incheon,3999,51,3607
20210209,Gwangju,1908,19,1621
20210209,Daejeon,1127,15,1060
20210209,Ulsan,947,37,895
20210209,Sejong,200,1,191
20210209,Gyeonggi,20768,446,18355
20210209,Gangwon,1743,34,1559
20210209,Chungbuk,1620,57,1443
20210209,Chungnam,2129,33,1913
20210209,Jeonbuk,1062,51,957
20210209,Jeonnam,766,7,690
20210209,Gyeongbuk,3076,70,2826
20210209,Gyeongnam,2075,10,1936
20210209,Jeju,539,0,519
20210209,Quarantine,2831,3,2224
20210210,Seoul,25536,343,21477
20210210,Busan,2921,96,2526
20210210,Daegu,8436,211,8076
20210210,Incheon,4019,51,3654
20210210,Gwangju,1922,19,1663
20210210,Daejeon,1127,15,1064
20210210,Ulsan,947,37,899
20210210,Sejong,201,1,193
20210210,Gyeonggi,20937,448,18484
20210210,Gangwon,1748,34,1575
20210210,Chungbuk,1622,57,1464
20210210,Chungnam,2131,33,1933
20210210,Jeonbuk,1064,51,966
20210210,Jeonnam,768,7,704
20210210,Gyeongbuk,3078,70,2851
20210210,Gyeongnam,2084,10,1951
20210210,Jeju,539,0,522
20210210,Quarantine,2837,3,2224
20210211,Seoul,25719,347,21548
20210211,Busan,2950,97,2539
20210211,Daegu,8449,211,8089
20210211,Incheon,4044,51,3667
20210211,Gwangju,1935,19,1711
20210211,Daejeon,1130,15,1069
20210211,Ulsan,949,37,901
20210211,Sejong,201,1,195
20210211,Gyeonggi,21125,451,18611
20210211,Gangwon,1759,34,1606
20210211,Chungbuk,1626,57,1474
20210211,Chungnam,2132,33,1950
20210211,Jeonbuk,1071,52,977
20210211,Jeonnam,768,7,711
20210211,Gyeongbuk,3079,70,2878
20210211,Gyeongnam,2089,10,1967
20210211,Jeju,543,1,521
20210211,Quarantine,2852,3,2224
20210212,Seoul,25877,351,21648
20210212,Busan,2977,98,2553
20210212,Daegu,8461,211,8103
20210212,Incheon,4087,51,3682
20210212,Gwangju,1941,19,1733
20210212,Daejeon,1131,15,1072
20210212,Ulsan,949,37,903
20210212,Sejong,203,1,195
20210212,Gyeonggi,21230,456,18680
20210212,Gangwon,1765,34,1614
20210212,Chungbuk,1632,57,1489
20210212,Chungnam,2145,33,1957
20210212,Jeonbuk,1073,53,978
20210212,Jeonnam,772,7,716
20210212,Gyeongbuk,3083,70,2893
20210212,Gyeongnam,2093,10,1975
20210212,Jeju,547,1,521
20210212,Quarantine,2858,3,2224
20210213,Seoul,26013,352,21726
20210213,Busan,3004,100,2565
20210213,Daegu,8475,211,8114
20210213,Incheon,4117,51,3700
20210213,Gwangju,1944,19,1755
20210213,Daejeon,1136,15,1073
20210213,Ulsan,951,37,903
20210213,Sejong,208,1,196
20210213,Gyeonggi,21329,459,18773
20210213,Gangwon,1767,35,1623
20210213,Chungbuk,1637,57,1500
20210213,Chungnam,2160,33,1959
20210213,Jeonbuk,1078,53,979
20210213,Jeonnam,772,7,721
20210213,Gyeongbuk,3088,70,2914
20210213,Gyeongnam,2097,10,1981
20210213,Jeju,547,1,521
20210213,Quarantine,2863,3,2224
20210214,Seoul,26165,355,21815
20210214,Busan,3019,100,2584
20210214,Daegu,8478,211,8125
20210214,Incheon,4136,51,3731
20210214,Gwangju,1946,19,1770
20210214,Daejeon,1138,15,1076
20210214,Ulsan,954,37,904
20210214,Sejong,210,1,196
20210214,Gyeonggi,21409,463,18886
20210214,Gangwon,1772,36,1628
20210214,Chungbuk,1642,57,1506
20210214,Chungnam,2172,33,1979
20210214,Jeonbuk,1084,53,986
20210214,Jeonnam,774,7,721
20210214,Gyeongbuk,3093,70,2916
20210214,Gyeongnam,2103,10,1991
20210214,Jeju,547,1,521
20210214,Quarantine,2870,3,2224
20210215,Seoul,26315,356,21887
20210215,Busan,3034,101,2595
20210215,Daegu,8491,211,8130
20210215,Incheon,4148,51,3744
20210215,Gwangju,1949,19,1793
20210215,Daejeon,1146,15,1078
20210215,Ulsan,958,37,904
20210215,Sejong,210,1,196
20210215,Gyeonggi,21511,466,18978
20210215,Gangwon,1773,36,1631
20210215,Chungbuk,1642,57,1507
20210215,Chungnam,2181,33,1979
20210215,Jeonbuk,1088,53,986
20210215,Jeonnam,779,7,722
20210215,Gyeongbuk,3101,70,2917
20210215,Gyeongnam,2106,10,1998
20210215,Jeju,547,1,523
20210215,Quarantine,2876,3,2226
20210216,Seoul,26476,359,22032
20210216,Busan,3053,101,2617
20210216,Daegu,8503,211,8145
20210216,Incheon,4169,51,3797
20210216,Gwangju,1951,19,1820
20210216,Daejeon,1150,15,1084
20210216,Ulsan,965,37,904
20210216,Sejong,210,1,196
20210216,Gyeonggi,21645,468,19369
20210216,Gangwon,1778,36,1665
20210216,Chungbuk,1649,58,1513
20210216,Chungnam,2239,33,1986
20210216,Jeonbuk,1093,53,990
20210216,Jeonnam,781,8,725
20210216,Gyeongbuk,3104,70,2942
20210216,Gyeongnam,2114,10,2014
20210216,Jeju,548,1,526
20210216,Quarantine,2884,3,2226
20210217,Seoul,26734,360,22430
20210217,Busan,3072,101,2635
20210217,Daegu,8517,211,8158
20210217,Incheon,4190,51,3816
20210217,Gwangju,1954,19,1832
20210217,Daejeon,1157,15,1094
20210217,Ulsan,974,37,907
20210217,Sejong,212,1,196
20210217,Gyeonggi,21799,470,19629
20210217,Gangwon,1781,36,1670
20210217,Chungbuk,1655,58,1528
20210217,Chungnam,2314,33,2002
20210217,Jeonbuk,1099,54,992
20210217,Jeonnam,796,8,737
20210217,Gyeongbuk,3119,70,2953
20210217,Gyeongnam,2122,10,2021
20210217,Jeju,548,1,534
20210217,Quarantine,2890,3,2226
20210218,Seoul,26919,362,22687
20210218,Busan,3100,101,2659
20210218,Daegu,8526,212,8178
20210218,Incheon,4207,52,3864
20210218,Gwangju,1970,19,1842
20210218,Daejeon,1169,15,1102
20210218,Ulsan,980,37,908
20210218,Sejong,213,1,197
20210218,Gyeonggi,22040,471,19746
20210218,Gangwon,1785,36,1673
20210218,Chungbuk,1672,58,1534
20210218,Chungnam,2342,34,2021
20210218,Jeonbuk,1105,54,992
20210218,Jeonnam,800,8,740
20210218,Gyeongbuk,3142,70,2964
20210218,Gyeongnam,2129,10,2026
20210218,Jeju,553,1,534
20210218,Quarantine,2902,3,2229
20210219,Seoul,27099,364,23078
20210219,Busan,3116,102,2679
20210219,Daegu,8537,212,8190
20210219,Incheon,4245,52,3880
20210219,Gwangju,1974,19,1856
20210219,Daejeon,1173,15,1109
20210219,Ulsan,992,37,910
20210219,Sejong,214,1,197
20210219,Gyeonggi,22229,473,19863
20210219,Gangwon,1792,37,1675
20210219,Chungbuk,1690,58,1534
20210219,Chungnam,2366,34,2028
20210219,Jeonbuk,1108,54,994
20210219,Jeonnam,810,8,743
20210219,Gyeongbuk,3164,70,2974
20210219,Gyeongnam,2138,10,2038
20210219,Jeju,556,1,535
20210219,Quarantine,2912,3,2230
20210220,Seoul,27221,365,23399
20210220,Busan,3130,102,2701
20210220,Daegu,8546,213,8202
20210220,Incheon,4282,52,3895
20210220,Gwangju,1979,19,1887
20210220,Daejeon,1175,15,1110
20210220,Ulsan,993,37,910
20210220,Sejong,214,1,198
20210220,Gyeonggi,22399,474,19982
20210220,Gangwon,1797,37,1680
20210220,Chungbuk,1706,58,1536
20210220,Chungnam,2378,34,2038
20210220,Jeonbuk,1116,54,998
20210220,Jeonnam,820,8,744
20210220,Gyeongbuk,3183,70,2982
20210220,Gyeongnam,2146,10,2048
20210220,Jeju,558,1,535
20210220,Quarantine,2919,3,2238
20210221,Seoul,27351,365,23553
20210221,Busan,3142,102,2730
20210221,Daegu,8554,213,8221
20210221,Incheon,4303,52,3934
20210221,Gwangju,1985,19,1895
20210221,Daejeon,1175,15,1110
20210221,Ulsan,997,37,912
20210221,Sejong,215,1,200
20210221,Gyeonggi,22570,477,20127
20210221,Gangwon,1803,38,1684
20210221,Chungbuk,1712,58,1540
20210221,Chungnam,2388,34,2044
20210221,Jeonbuk,1124,54,999
20210221,Jeonnam,828,8,747
20210221,Gyeongbuk,3190,70,2988
20210221,Gyeongnam,2153,10,2058
20210221,Jeju,561,1,536
20210221,Quarantine,2927,3,2238
20210222,Seoul,27457,369,23705
20210222,Busan,3154,102,2761
20210222,Daegu,8558,213,8226
20210222,Incheon,4322,52,3965
20210222,Gwangju,1990,19,1907
20210222,Daejeon,1178,15,1113
20210222,Ulsan,998,37,912
20210222,Sejong,215,1,200
20210222,Gyeonggi,22691,477,20249
20210222,Gangwon,1823,38,1684
20210222,Chungbuk,1719,58,1543
20210222,Chungnam,2394,35,2046
20210222,Jeonbuk,1128,54,1002
20210222,Jeonnam,831,8,749
20210222,Gyeongbuk,3201,70,2991
20210222,Gyeongnam,2159,10,2060
20210222,Jeju,561,1,536
20210222,Quarantine,2931,3,2238
20210223,Seoul,27582,371,23975
20210223,Busan,3166,104,2774
20210223,Daegu,8568,213,8239
20210223,Incheon,4336,52,4009
20210223,Gwangju,1997,20,1911
20210223,Daejeon,1179,15,1117
20210223,Ulsan,1000,37,912
20210223,Sejong,216,1,201
20210223,Gyeonggi,22818,480,20358
20210223,Gangwon,1837,41,1699
20210223,Chungbuk,1723,58,1545
20210223,Chungnam,2402,35,2050
20210223,Jeonbuk,1135,54,1013
20210223,Jeonnam,837,8,753
20210223,Gyeongbuk,3209,70,2997
20210223,Gyeongnam,2164,10,2067
20210223,Jeju,561,1,536
20210223,Quarantine,2936,3,2238
20210224,Seoul,27726,372,24449
20210224,Busan,3179,104,2802
20210224,Daegu,8587,213,8252
20210224,Incheon,4354,52,4027
20210224,Gwangju,2032,20,1916
20210224,Daejeon,1181,15,1121
20210224,Ulsan,1001,37,915
20210224,Sejong,218,1,203
20210224,Gyeonggi,22961,481,20416
20210224,Gangwon,1846,41,1704
20210224,Chungbuk,1724,58,1552
20210224,Chungnam,2414,35,2069
20210224,Jeonbuk,1143,54,1017
20210224,Jeonnam,838,8,755
20210224,Gyeongbuk,3227,71,3000
20210224,Gyeongnam,2172,10,2077
20210224,Jeju,563,1,537
20210224,Quarantine,2940,3,2238
20210225,Seoul,27848,373,24652
20210225,Busan,3197,105,2814
20210225,Daegu,8601,213,8264
20210225,Incheon,4376,52,4048
20210225,Gwangju,2047,21,1922
20210225,Daejeon,1181,15,1123
20210225,Ulsan,1003,37,919
20210225,Sejong,218,1,206
20210225,Gyeonggi,23099,482,20513
20210225,Gangwon,1848,41,1706
20210225,Chungbuk,1728,58,1557
20210225,Chungnam,2430,35,2085
20210225,Jeonbuk,1148,55,1022
20210225,Jeonnam,849,8,756
20210225,Gyeongbuk,3236,71,3005
20210225,Gyeongnam,2174,10,2080
20210225,Jeju,568,1,538
20210225,Quarantine,2950,3,2277
20210226,Seoul,27979,375,24808
20210226,Busan,3208,105,2830
20210226,Daegu,8611,213,8275
20210226,Incheon,4391,52,4067
20210226,Gwangju,2058,21,1929
20210226,Daejeon,1187,15,1126
20210226,Ulsan,1004,37,925
20210226,Sejong,219,1,209
20210226,Gyeonggi,23240,484,20631
20210226,Gangwon,1854,41,1709
20210226,Chungbuk,1738,58,1568
20210226,Chungnam,2433,35,2107
20210226,Jeonbuk,1164,55,1027
20210226,Jeonnam,854,8,758
20210226,Gyeongbuk,3242,71,3013
20210226,Gyeongnam,2180,10,2083
20210226,Jeju,568,1,538
20210226,Quarantine,2958,3,2277
20210227,Seoul,28110,378,24946
20210227,Busan,3217,108,2852
20210227,Daegu,8617,213,8284
20210227,Incheon,4418,52,4081
20210227,Gwangju,2070,21,1932
20210227,Daejeon,1189,15,1132
20210227,Ulsan,1007,37,931
20210227,Sejong,220,1,209
20210227,Gyeonggi,23409,487,20773
20210227,Gangwon,1860,41,1714
20210227,Chungbuk,1746,58,1573
20210227,Chungnam,2437,35,2139
20210227,Jeonbuk,1184,55,1033
20210227,Jeonnam,859,8,761
20210227,Gyeongbuk,3249,71,3028
20210227,Gyeongnam,2181,11,2092
20210227,Jeju,569,1,538
20210227,Quarantine,2961,3,2315
20210228,Seoul,28230,380,25017
20210228,Busan,3222,108,2871
20210228,Daegu,8623,213,8298
20210228,Incheon,4431,52,4106
20210228,Gwangju,2084,21,1942
20210228,Daejeon,1190,15,1142
20210228,Ulsan,1012,37,940
20210228,Sejong,226,1,210
20210228,Gyeonggi,23550,492,20915
20210228,Gangwon,1864,41,1715
20210228,Chungbuk,1756,58,1575
20210228,Chungnam,2444,35,2164
20210228,Jeonbuk,1191,55,1040
20210228,Jeonnam,859,8,765
20210228,Gyeongbuk,3253,71,3041
20210228,Gyeongnam,2183,11,2103
20210228,Jeju,570,1,538
20210228,Quarantine,2970,4,2315
20210301,Seoul,28322,381,25087
20210301,Busan,3238,108,2901
20210301,Daegu,8633,213,8304
20210301,Incheon,4445,52,4145
20210301,Gwangju,2092,21,1949
20210301,Daejeon,1190,15,1143
20210301,Ulsan,1014,37,948
20210301,Sejong,227,1,210
20210301,Gyeonggi,23710,493,21075
20210301,Gangwon,1869,41,1719
20210301,Chungbuk,1764,58,1582
20210301,Chungnam,2448,35,2177
20210301,Jeonbuk,1201,55,1040
20210301,Jeonnam,861,8,771
20210301,Gyeongbuk,3266,71,3050
20210301,Gyeongnam,2188,11,2111
20210301,Jeju,570,1,543
20210301,Quarantine,2975,4,2315
20210302,Seoul,28444,381,25152
20210302,Busan,3255,108,2911
20210302,Daegu,8647,213,8307
20210302,Incheon,4456,52,4161
20210302,Gwangju,2096,21,1950
20210302,Daejeon,1191,15,1147
20210302,Ulsan,1014,37,950
20210302,Sejong,232,1,210
20210302,Gyeonggi,23826,493,21193
20210302,Gangwon,1871,41,1721
20210302,Chungbuk,1770,58,1585
20210302,Chungnam,2452,35,2202
20210302,Jeonbuk,1210,55,1042
20210302,Jeonnam,868,8,771
20210302,Gyeongbuk,3273,71,3059
20210302,Gyeongnam,2193,12,2117
20210302,Jeju,575,1,545
20210302,Quarantine,2984,4,2315
20210303,Seoul,28563,385,25251
20210303,Busan,3263,108,2927
20210303,Daegu,8653,214,8316
20210303,Incheon,4476,52,4177
20210303,Gwangju,2099,21,1956
20210303,Daejeon,1193,15,1147
20210303,Ulsan,1015,37,955
20210303,Sejong,236,1,213
20210303,Gyeonggi,24053,494,21337
20210303,Gangwon,1877,41,1729
20210303,Chungbuk,1789,58,1595
20210303,Chungnam,2456,35,2221
20210303,Jeonbuk,1215,55,1048
20210303,Jeonnam,871,8,773
20210303,Gyeongbuk,3279,71,3070
20210303,Gyeongnam,2198,12,2125
20210303,Jeju,579,1,545
20210303,Quarantine,2986,4,2315
20210304,Seoul,28681,388,25419
20210304,Busan,3281,108,2942
20210304,Daegu,8673,214,8321
20210304,Incheon,4494,53,4203
20210304,Gwangju,2105,21,1959
20210304,Daejeon,1196,15,1152
20210304,Ulsan,1015,37,956
20210304,Sejong,236,1,213
